-40.90000000, 176.21670000
-41.32999300, 174.79350500
-45.77341000, 170.72880000
-22.27580100, 166.45799300
-37.84093500, 144.94645700
59.56047680, 150.79886170
35.36279900, 138.73078100
37.51535250, 126.95731520
34.75697280, 133.85386940
60.71454880, 114.91721230
51.63126840, 136.12152400
21.95967290, 120.76351020
3.14085300, 101.69320000
1.29027000, 103.85195900
22.18950000, 113.53710000
26.36391810, 120.48425340
13.98467840, 121.03429750
24.88467010, 121.28872970
9.44415100, 99.96064800
49.81504374, 73.10874458
28.78380970, 83.73049530
27.70076900, 85.30014000
42.69575000, 70.70751000
5.45995000, 73.43935800
33.62605700, 73.07144200
59.67203300, 56.75576700
-20.51236120, 57.47325100
59.96229100, 30.18832600
55.78235470, 49.12422660
24.47090100, 39.61223600
0.29180000, 36.88090000
45.51453400, 25.36758200
44.63970700, 26.22136000
46.76666600, 23.58333200
58.71456600, 23.81590100
59.93909500, 30.31586800
67.80410030, 24.80830559
66.54401398, 25.84724617
-33.96286400, 18.40983400
-34.10531235, 18.81813240
44.26915000, 9.39396700
45.43312900, 12.33983700
47.90270000, 20.37330000
49.56402680, 20.63662350
50.08746540, 14.42125350
62.09780800, 7.20039600
71.16493200, 25.78697200
62.08580700, 6.86982700
52.37271700, 4.52392900
51.97022800, 3.97836300
51.89795800, 4.53460600
43.24611400, 6.68946200
28.65519900, -17.86566900
26.54347900, -82.00943000
64.14721000, -21.94240000
63.88456800, -22.34831800
32.64606580, -16.91037340
32.63702500, -16.94798800
37.73943440, -25.66836180
28.50898700, -16.18586700
50.90969800, -1.40435100
52.63088600, 1.29735500
50.80583200, -1.08722200
64.12828800, -21.82777400
47.56053900, -52.71283000
64.19037100, -51.67660400
-23.43779500, -46.48132050
-3.13055500, -60.02317100
-22.85602800, -45.23375200
-34.59057150, -58.38257410
-37.11321800, -56.85101100
47.56560300, -52.71211800
18.44302900, -64.76286700
42.36746216, -71.07039642
19.42721250, -99.19361960
58.76841000, -94.16496300
25.78210000, -80.18537700
44.18926800, -72.82313700
44.03499980, -71.61966419
42.98158770, -82.44046600
25.99676100, -97.15718300
46.77971000, -92.09234100
43.81878700, -110.19990700
43.17318800, -111.00840300
17.90225500, -87.97529400
19.40279109, -103.62064360
16.30613400, -86.59274600
26.01128000, -80.14296700
35.36300200, -120.85272500
34.00579900, -119.39831600
61.18059500, -149.96950800
58.67752000, -156.66432700
58.55494100, -155.79167500
20.95267600, -156.68812000
19.82555000, -155.47598300
17.99329200, -76.80248900
53.34980530, -6.26030970
31.76831900, 35.21371000
40.65260060, -73.94972110
36.16994120, -115.13982960
50.57260325, -126.74591730
64.54302200, 40.53712100
62.76666700, 29.85000000
35.63632170, 139.77490740
51.20942550, 10.45890440
52.50977760, 13.35725970
53.87149940, 8.69182090
21.00738440, 105.49966630
24.71802600, 74.47214697
60.15016000, 59.96051700
55.44821700, 50.47635910
-24.50000000, 15.00000000
23.12534045, 121.41777720
34.26108770, -116.85462840
-24.18736745, 30.93686204
-28.67307100, 24.76507125
48.46684190, 135.06420990
16.59869260, -22.90503140
28.94568045, -13.60758816
38.64735910, -9.24354981
43.04203800, -4.85178110
43.57598600, -5.95754360
42.84650880, -2.67240250
37.98243910, -0.66141719
46.50020310, -1.79245753
41.08953390, -4.99948570
36.72130280, -4.42163660
28.37686500, 83.80779300
46.48252600, 30.72330950
49.85500430, 16.19112790
52.64230360, -0.66326431
56.84064940, 24.75376450
50.72998650, -1.16036990
43.18960240, -4.83274780
42.94674720, -6.01314160
43.41063000, -3.41730000
20.05729010, -98.73809470
52.47481935, -4.47583514
32.86868205, -17.17019837
45.51384360, -66.02616560
-23.62743000, -46.65556817
-23.92147070, -46.33938940
-22.91044395, -43.16418614
35.35026435, -75.82710668
32.34708065, -64.66395325
33.86713250, -78.50691290
69.10473730, 27.19784790
43.08820050, -70.86674459
45.30725100, -69.03396600
43.66147100, -70.25532590
45.90308010, -68.91902580
47.95430640, -53.32910720
19.02145600, -98.62763650
25.11032300, 55.14101580
45.46087970, -69.61616620
40.70972435, 36.61804884
52.23176410, 21.00579968
45.58908405, 25.55205000
45.99889690, 26.13531230
45.29345300, -69.03514100
53.35034205, -2.28036925
29.23711755, 122.12299200
36.08610340, -115.16111990
51.08262760, -115.35020460
35.71425900, -83.51016380
28.10315160, -17.34113573
7.08097200, 125.62477800
31.06810198, -88.00896791
59.40236892, 27.28279553
-33.94046863, 18.37514872
50.08759209, 14.42076723
26.11942898, -80.10802233
36.12487617, -115.17211490
27.75705728, -15.56709455
48.85853243, 2.29444911
60.15982743, 24.73649301
54.99392538, 73.36400380
16.01172660, 108.18655310
-8.65868802, 115.13029580
-8.33258074, 115.65737760
17.92323497, -87.95992616
19.48507970, -99.11782942
50.89191559, 34.84319618
50.22911541, 12.87672847
56.02804587, 8.12502981
54.32386183, 10.13926139
47.43341141, 14.48161318
43.16863246, 16.66064028
43.53803514, 15.96247629
